
hsa-miR-3605-3p	-1.345492
hsa-miR-374b	-0.6228286
hsa-miR-144*	5.98385
hsa-miR-374a	5.31187
hsa-miR-876-5p	-0.5557456
hsa-miR-4251	-1.064264
hsa-miR-624*	-1.008377
hsa-miR-34a	68.6971
hsa-miR-34b	0.223404
hsa-miR-4253	20.31729
hsa-miR-4260	-3.71375
hsa-miR-3663-3p	2256.16
hsa-miR-4262	-4.06014
hsa-miR-3929	-2.784976
hsa-miR-4264	-2.49583
hsa-miR-4265	1.463916
hsa-miR-4266	-4.73855
hsa-miR-1233	-4.58474
hsa-miR-4268	-3.04164
hsa-miR-4269	1.855695
hsa-miR-301a	2.106033
hsa-miR-1238	20.80972
hsa-miR-1225-3p	21.30773
hsa-miR-4254	1.857575
hsa-miR-605	6.62042
hsa-miR-604	-2.70848
hsa-miR-607	-1.931979
hsa-miR-606	-2.502223
hsa-miR-601	36.49037
hsa-miR-600	-4.023638
hsa-miR-603	-1.188817
hsa-miR-602	8.94051
hsa-miR-2909	-2.39107
hsa-miR-4256	-2.99236
hsa-miR-609	2.0494366
hsa-miR-608	-1.780474
hsa-miR-345	2.87407
hsa-miR-346	1.778057
hsa-miR-660	13.3363
hsa-miR-340	6.5221
hsa-miR-589	-3.914711
hsa-miR-127-3p	58.4983
hsa-miR-4311	4.6639
hsa-miR-466	-2.1059901
hsa-miR-133a	2.63952
hsa-miR-664	4.07425
hsa-miR-133b	2.29623
hsa-miR-218-1*	-6.17137
hsa-miR-198	82.2895
hsa-miR-146a*	-0.128736
hsa-miR-195	-0.160753
hsa-miR-194	-1.197312
hsa-miR-33b*	8.12246
hsa-miR-3180-3p	40.8956
hsa-miR-191	-4.474637
hsa-miR-4279	-2.47766
hsa-miR-192	5.08728
hsa-miR-3665	2437.608
hsa-miR-3664	-2.363073
hsa-miR-125b-2*	-1.666456
hsa-miR-3666	-1.264114
hsa-miR-3661	-5.90837
hsa-miR-3660	0.202506
hsa-miR-4328	-1.489204
hsa-miR-183*	-4.241188
hsa-miR-3669	-0.550471
hsa-miR-3668	-2.81417
hsa-miR-23b	11.0467
hsa-miR-23c	6.84912
hsa-miR-3153	-3.06022
hsa-miR-3152	-0.316492
hsa-miR-3151	-2.740645
hsa-miR-3150	-4.0382
hsa-miR-3157	-3.097197
hsa-miR-3156	109.2337
hsa-miR-299-3p	-2.272108
hsa-miR-3154	0.867537
hsa-miR-511	-2.3199315
hsa-miR-510	-4.4768
hsa-miR-3159	-4.97011
hsa-miR-4278	-3.66374
hsa-miR-514	-3.49324
hsa-miR-18a*	-1.1928599
hsa-miR-3678-5p	-1.059057
hsa-miR-449c	18.92977
hsa-miR-4284	7.08897
hsa-miR-4285	-5.27431
hsa-miR-548d-3p	-1.0733414
hsa-miR-875-3p	-2.171423
hsa-miR-4322	48.8555
hsa-miR-216a	3.594684
hsa-miR-4288	-1.061427
hsa-miR-216b	-5.6355
hsa-miR-136	3.87158
hsa-miR-4289	-2.400584
hsa-miR-3149	137.325
hsa-miR-770-5p	-1.469606
hsa-miR-142-5p	48.1248
hsa-miR-1258	-3.0854
hsa-miR-1908	-5.21655
hsa-miR-1909	-6.09313
hsa-miR-3126-5p	-5.17006
hsa-miR-195*	23.46832
hsa-miR-1265	2.832321
hsa-miR-342-5p	0.554106
hsa-miR-1	-2.371861
hsa-miR-635	-1.794758
hsa-miR-99a	-2.0641
hsa-miR-199a-5p	-0.417752
hsa-miR-3941	-3.77761
hsa-miR-99b	-2.831786
hsa-miR-486-3p	-2.270904
hsa-miR-106b	91.5556
hsa-miR-361-5p	7.03464
hsa-miR-556-3p	1.5741017
hsa-miR-302d*	-4.836273
hsa-miR-876-3p	0.0101514
hsa-miR-369-3p	0.9474222
hsa-miR-370	-2.0802908
hsa-miR-1913	-2.78692
hsa-let-7d*	25.62806
